isbn10,title,categories,thumbnail,average_rating,published_year
1411677315,A Million Little Pieces of Feces,Fiction,http://books.google.com/books/content?id=gkdqQv-aFnAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.55,2006.0
1411683056,The Master and Margarita,Fiction,http://books.google.com/books/content?id=Xw_WwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.31,2006.0
1412040558,The Radical Right and the Murder of John F. Kennedy,History,http://books.google.com/books/content?id=LD8TUAGSuMoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.22,2004.0
1413480942,A Dracula Handbook,Education,http://books.google.com/books/content?id=uyp0g5Jz318C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.23,2005.0
1413900208,Gunslinger Girl,Comics & Graphic Novels,http://books.google.com/books/content?id=1PgUyf2ebqIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.86,2003.0
1413901476,Pretear,Comics & Graphic Novels,http://books.google.com/books/content?id=RuR4lHrRzjwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.96,2005.0
1414302681,Shaken,Juvenile Fiction,http://books.google.com/books/content?id=mEXkmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.3,2005.0
141430577X,The Regime,Fiction,http://books.google.com/books/content?id=mIW6HAbUDLMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.11,2005.0
1414305818,The Rapture,Fiction,http://books.google.com/books/content?id=mjNZAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.15,2007.0
1414306342,Looking for God in Harry Potter,Literary Criticism,http://books.google.com/books/content?id=2GZlm91NNEgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.13,2006.0
1416500189,The Good Earth,Fiction,http://books.google.com/books/content?id=YshbngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.98,2005.0
1416500332,Oedipus the King,Drama,http://books.google.com/books/content?id=jn1bNT1eRbMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.69,2005.0
1416500391,Gulliver's Travels and A Modest Proposal,Fiction,http://books.google.com/books/content?id=WWBccP5LebcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.79,2005.0
1416501622,Dirty Little Secrets,Fiction,http://books.google.com/books/content?id=cLOax2a40x8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.58,2005.0
1416502041,The Voyage of the Jerle Shannara Trilogy,Fantasy,http://books.google.com/books/content?id=jqVsAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.26,2004.0
1416503595,If You Dare,Fiction,http://books.google.com/books/content?id=8EIlLgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.0,2005.0
1416505490,"Have Space Suit, Will Travel",Fiction,http://books.google.com/books/content?id=BG3SjVi5AvAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.89,2005.0
1416505512,Tunnel in the Sky,Fiction,http://books.google.com/books/content?id=NPSP1e8xCNQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.93,2005.0
1416505520,Citizen of the Galaxy,Fiction,http://books.google.com/books/content?id=wksN1qnkooAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.98,2005.0
1416507779,Where Are the Children?,Fiction,http://books.google.com/books/content?id=cWA5PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.02,2005.0
1416507817,Star Trek: Voyager: String Theory #3,Fiction,http://books.google.com/books/content?id=CnaYmzPI1gwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.8,2006.0
1416508953,Wind Rider's Oath,Fiction,http://books.google.com/books/content?id=DjVIPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.02,2005.0
1416509372,On Basilisk Station,Fiction,http://books.google.com/books/content?id=wfAcswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.13,2005.0
1416509380,1635: Cannon Law,Fiction,http://books.google.com/books/content?id=dpVYaFSYmYEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.75,2006.0
141650964X,The Farthest Shore,Fiction,http://books.google.com/books/content?id=DhjM7kxbrLAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.13,2004.0
1416509879,A Hunger Like No Other,Fiction,http://books.google.com/books/content?id=5GXVvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.2,2006.0
1416509887,No Rest for the Wicked,Fiction,http://books.google.com/books/content?id=LRAXxwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.3,2006.0
1416510877,Playing Easy to Get,Fiction,http://books.google.com/books/content?id=-shysdG-bA4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.14,2006.0
1416513418,Sahara,Fiction,http://books.google.com/books/content?id=_vYfC_A113AC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.96,2005.0
1416516859,Deep Six,Fiction,http://books.google.com/books/content?id=h96BlUS_vnUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.89,2005.0
1416520392,Midnight Brunch,Fiction,http://books.google.com/books/content?id=e07VyAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.8,2007.0
1416520864,Oath of Swords,Fiction,http://books.google.com/books/content?id=uw51JLvXZ6gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.01,2006.0
1416521070,By Slanderous Tongues,Fiction,http://books.google.com/books/content?id=MRqVdBYNPJIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.89,2007.0
1416521100,Bedlam's Edge,Fiction,http://books.google.com/books/content?id=RjsiAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.92,2007.0
1416524517,Cell,Fiction,http://books.google.com/books/content?id=lWIsDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.65,2006.0
1416524800,Deception Point,Fiction,http://books.google.com/books/content?id=BjFZ0UQOUCgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.7,2006.0
141652729X,Controversy Creates Cash,Biography & Autobiography,http://books.google.com/books/content?id=eUxrpGfkew4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.6,2006.0
1416532358,Ricochet,Fiction,http://books.google.com/books/content?id=WJtGXnJMoTsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.97,2007.0
1416532811,Sixteen Thirty-two,Fiction,http://books.google.com/books/content?id=Cl9pPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.04,2006.0
141653282X,Bedlam's Bard,Fiction,http://books.google.com/books/content?id=xVPfAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.95,2006.0
1416535209,The Guy Not Taken,Fiction,http://books.google.com/books/content?id=DJVsRAQRkawC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.48,2006.0
1416535527,Santa Cruise,Fiction,http://books.google.com/books/content?id=QsbYE1Ks2BQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.41,2006.0
1416537805,Dragon,Fiction,http://books.google.com/books/content?id=xT2Um8qAJGAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.92,2006.0
1416541187,More Twisted,Fiction,http://books.google.com/books/content?id=wXN8vwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.84,2006.0
1416903437,Wild Magic,Juvenile Fiction,http://books.google.com/books/content?id=lV1OPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.33,2005.0
1416908161,Godless,Juvenile Fiction,http://books.google.com/books/content?id=gYypDgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.6,2005.0
141690817X,The Realms of the Gods,Juvenile Fiction,http://books.google.com/books/content?id=38knAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.32,2006.0
1416909052,Amelia's Notebook,Juvenile Fiction,http://books.google.com/books/content?id=szoDbs92tP4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.0,2006.0
1416914633,Go Ask Alice,Young Adult Fiction,http://books.google.com/books/content?id=2OzLwQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.76,2006.0
1416916326,Same Sex in the City,Self-Help,http://books.google.com/books/content?id=mDlmAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.58,2006.0
1416935142,Ghost Ship,Juvenile Fiction,http://books.google.com/books/content?id=AQPUAAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.73,2007.0
1416939210,Z for Zachariah,Juvenile Fiction,http://books.google.com/books/content?id=w5Gse7Me1c0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.65,2007.0
141693961X,Crazy Hot,Juvenile Fiction,http://books.google.com/books/content?id=4oLf1WnMxGMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.94,2007.0
141694740X,He's Just Not That Into You (The Newly Expanded Edition),Family & Relationships,http://books.google.com/books/content?id=-nIvvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.66,2006.0
1417699671,Kristy's Great Idea,Juvenile Fiction,http://books.google.com/books/content?id=UedePwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.17,2006.0
1419154079,The Birth Of Tragedy,Philosophy,http://books.google.com/books/content?id=t8NWyUHPwc0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.98,2004.0
1419542206,The Scarlet Letter,Study Aids,http://books.google.com/books/content?id=JgwYvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.39,2006.0
1419950584,Harm's Way,Fiction,http://books.google.com/books/content?id=rX2NswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.36,2005.0
1419953966,Wicked Sacrifice,Fiction,http://books.google.com/books/content?id=dQ7sPAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.22,2006.0
1419954482,Ellora's Cavemen,Fiction,http://books.google.com/books/content?id=dudGtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.64,2005.0
1420927329,The Trojan Women,Drama,http://books.google.com/books/content?id=9x4jmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.87,2006.0
1421500493,The Art of Howl's Moving Castle,Performing Arts,http://books.google.com/books/content?id=vF-PPAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.51,2005.0
1421500906,Howls Moving Castle Picture Book,Comics & Graphic Novels,http://books.google.com/books/content?id=5FauPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.4,2005.0
1421500914,Howl's Moving Castle Film Comic,Comics & Graphic Novels,http://books.google.com/books/content?id=zjHXPAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.4,2005.0
1421501759,"Fullmetal Alchemist, Vol. 5",Comics & Graphic Novels,http://books.google.com/books/content?id=7TEsWgcTrbkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.56,2006.0
1421502224,Fullmetal Alchemist: The Abducted Alchemist (Novel),Juvenile Fiction,http://books.google.com/books/content?id=HaTxNwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.57,2006.0
1421502798,Maison Ikkoku,Comics & Graphic Novels,http://books.google.com/books/content?id=-CpgQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.35,2006.0
1421503549,Beauty is the Beast,Comics & Graphic Novels,http://books.google.com/books/content?id=G2-BAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.79,2006.0
1421504030,Bleach,Comics & Graphic Novels,http://books.google.com/books/content?id=kzKLxwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.36,2006.0
1421504332,Battle Angel Alita: Last Order,Comics & Graphic Novels,http://books.google.com/books/content?id=ZGnKPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.12,2006.0
142150460X,Fullmetal Alchemist,Comics & Graphic Novels,http://books.google.com/books/content?id=syuslnDB9OMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.57,2006.0
1421505053,Ranma 1/2,Comics & Graphic Novels,http://books.google.com/books/content?id=uboVagoLxbwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.08,2006.0
142150541X,From Far Away,Comics & Graphic Novels,http://books.google.com/books/content?id=9zyolwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.5,2007.0
1421506297,Death Note,Comics & Graphic Novels,http://books.google.com/books/content?id=-opLtgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.26,2006.0
1421506424,Hikaru no Go,Comics & Graphic Novels,http://books.google.com/books/content?id=uDnAnas3BBgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.22,2006.0
1421506548,JoJo's Bizarre Adventure: Part 3--Stardust Crusaders,Comics & Graphic Novels,http://books.google.com/books/content?id=BT7DugEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.42,2006.0
1421507218,Yakitate!! Japan,Comics & Graphic Novels,http://books.google.com/books/content?id=U0fiPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.96,2007.0
1421508389,Fullmetal Alchemist,Comics & Graphic Novels,http://books.google.com/books/content?id=ndMZyQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.59,2007.0
1421508656,Angel's Vision,Comics & Graphic Novels,http://books.google.com/books/content?id=rFHRPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.1,2006.0
1421509598,The Drifting Classroom,Comics & Graphic Novels,http://books.google.com/books/content?id=6ME-PQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.94,2007.0
142151043X,Bleach,Comics & Graphic Novels,http://books.google.com/books/content?id=OGAebm56uGMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.36,2007.0
142151379X,Fullmetal Alchemist,Comics & Graphic Novels,http://books.google.com/books/content?id=eIQHwDHpjdYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.59,2007.0
1421513943,Ghost in the Shell 2: Innocence (Novel - Paperback),Comics & Graphic Novels,http://books.google.com/books/content?id=9XMwPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.99,2007.0
1423100182,Pirates of the Caribbean: The Coming Storm - Jack Sparrow Book #1,Juvenile Fiction,http://books.google.com/books/content?id=UkvjAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.83,2006.0
1423100190,Pirates of the Caribbean: The Siren Song - Jack Sparrow Book #2,Juvenile Fiction,http://books.google.com/books/content?id=_7OzAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.86,2006.0
1423100204,Pirates of the Caribbean: Jack Sparrow #3 - the Pirate Chase,Juvenile Fiction,http://books.google.com/books/content?id=vOQguQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.89,2006.0
1423100611,Pirates of the Caribbean: The Sword of Cortes - Jack Sparrow #4,Juvenile Fiction,http://books.google.com/books/content?id=AiezGQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.97,2006.0
1423101685,Pirates of the Caribbean: Age of Bronze - Jack Sparrow #5,Juvenile Fiction,http://books.google.com/books/content?id=iHKINwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.05,2006.0
1423103343,The Sea of Monsters,Juvenile Fiction,http://books.google.com/books/content?id=Y39JAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.24,2007.0
1423600762,Surfer's Code,Self-Help,http://books.google.com/books/content?id=DgSl4_tFfR8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.81,2006.0
1423601742,Kokopelli,Art,http://books.google.com/books/content?id=lGLAK2CW0WIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.56,2007.0
1425910394,The Trouble with the Pears,Fiction,http://books.google.com/books/content?id=PlJPmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2.55,2006.0
1426423705,The Adventures of Sally,Fiction,http://books.google.com/books/content?id=Tu_yc69FKcAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.78,2007.0
1550023926,No Cherubs for Melanie,Fiction,http://books.google.com/books/content?id=Hss8hg6xUYUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.0,2002.0
1550225405,Bite Me!,Performing Arts,http://books.google.com/books/content?id=h3ENAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.13,2002.0
155037396X,From Far Away,Juvenile Fiction,http://books.google.com/books/content?id=PCdTKwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.02,1995.0
1550821083,Magic Carpet Ride,Biography & Autobiography,http://books.google.com/books/content?id=n08FAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.1,1994.0
1551052709,Ecuador Nature Guide,Botanique,http://books.google.com/books/content?id=1JjbGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,5.0,2000.0
1551111721,Lord Jim,Fiction,http://books.google.com/books/content?id=23H0nIJtLEkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.62,2000.0
155111223X,Alice's Adventures in Wonderland,Juvenile Fiction,http://books.google.com/books/content?id=HJ8Wg0u7CUgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.01,2000.0
1551114127,The Governess,Fiction,http://books.google.com/books/content?id=zHAx97IJgKEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2.62,2005.0
1551116448,The Woman in White,Fiction,http://books.google.com/books/content?id=VcVgyYHd3OMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.99,2006.0
1551117223,The Hound of the Baskervilles,Fiction,http://books.google.com/books/content?id=zxw4XAdXGRIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.1,2006.0
155166531X,Tiger Prince,Fiction,http://books.google.com/books/content?id=p0TC9xrmtIAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.78,1999.0
1551665719,Shadows at Sunset,Fiction,http://books.google.com/books/content?id=nkRCvWAooAcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.63,2000.0
1551666723,The Thrill of Victory,Fiction,http://books.google.com/books/content?id=C2xVHuhz6TQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.6,2003.0
1551667436,Strange Bedpersons,Fiction,http://books.google.com/books/content?id=Sq6qd12BjP4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.5,1994.0
1551668513,The Wedding Night,Fiction,http://books.google.com/books/content?id=bDZVXImZNg8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.46,2001.0
1551669048,Warrior,Fiction,http://books.google.com/books/content?id=nYaKPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.92,2002.0
155166951X,What the Lady Wants,Fiction,http://books.google.com/books/content?id=wRhEmQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.63,2002.0
1553377524,Suki's Kimono,Juvenile Fiction,http://books.google.com/books/content?id=EorigOkjLdoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,4.18,2003.0
1553651529,Terry,Biography & Autobiography,http://books.google.com/books/content?id=ZYO7AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.34,2005.0
1555533078,"Louisa May Alcott on Race, Sex, and Slavery",Fiction,http://books.google.com/books/content?id=6g6kwxBDzxoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.94,1997.0
1555837239,Stir-fry,Fiction,http://books.google.com/books/content?id=-wpAPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.58,1994.0
1555916228,The Gonzo Way,Biography & Autobiography,http://books.google.com/books/content?id=8MvUl2GH0KcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,3.95,2007.0
